Date,Origin,Price,Commodity,Location,Country,Continent,FOB_Price_Type,Currency/Unit
2010-03-20,German 12.5,175.695,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-20,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-19,2SRW,198.1495695,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-19,US White,182.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-19,HRW 12,213.12332,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-19,Argentine 12,211,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-19,French 11.5,169.578495,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-19,German 12.5,177.255,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-19,Black Sea Milling,162.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-18,2SRW,200.629884,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-18,US White,184.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-18,HRW 12,215.879225,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-18,Argentine 12,211,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-18,French 11.5,168.25875000000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-18,German 12.5,177.375,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-18,Black Sea Milling,162.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-17,2SRW,197.322798,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-17,US White,184.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-17,HRW 12,213.0314565,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-17,Argentine 12,211,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-17,French 11.5,165.50875000000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-17,German 12.5,176.0,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-17,Black Sea Milling,162.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-16,2SRW,194.4750295,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-16,US White,182.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-16,HRW 12,210.64300550000002,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-16,Argentine 12,211,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-16,French 11.5,164.9069,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-16,German 12.5,175.36,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-16,Black Sea Milling,162.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-13,2SRW,196.6797535,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-13,US White,183.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-13,HRW 12,213.0314565,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-13,Argentine 12,211,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-13,French 11.5,166.498425,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-13,German 12.5,176.32,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-13,Black Sea Milling,162.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-12,2SRW,195.301801,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-12,US White,181.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-12,HRW 12,211.653504,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-12,Argentine 12,211,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-12,French 11.5,165.289725,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-12,German 12.5,175.04,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-12,Black Sea Milling,166.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-09,2SRW,200.26243,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-09,US White,183.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-09,HRW 12,215.69549800000001,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-09,Argentine 12,212.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-09,French 11.5,165.67005,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-09,German 12.5,176.085,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-09,Black Sea Milling,166.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-06,2SRW,199.711249,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-06,US White,183.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-06,HRW 12,215.144317,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-06,Argentine 12,212.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-06,French 11.5,166.4232,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-06,German 12.5,175.44000000000003,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-06,Black Sea Milling,166.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-05,2SRW,202.9264715,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-05,US White,182.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-05,HRW 12,217.8083585,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-05,Argentine 12,215.25,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-05,French 11.5,165.1584,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-05,German 12.5,175.44000000000003,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-05,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-04,2SRW,203.753243,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-04,US White,182.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-04,HRW 12,218.083949,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-04,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-04,French 11.5,164.85479999999998,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-04,German 12.5,175.11749999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-04,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-03,2SRW,203.753243,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-03,US White,182.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-03,HRW 12,218.083949,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-03,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-03,French 11.5,164.85479999999998,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-03,German 12.5,175.11749999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-03,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-03-02,2SRW,201.2729285,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-02,US White,182.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-03-02,HRW 12,212.939593,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-03-02,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-03-02,French 11.5,166.89088,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-03-02,German 12.5,174.40800000000002,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-03-02,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-27,2SRW,206.325421,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-27,US White,185.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-27,HRW 12,217.165314,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-27,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-27,French 11.5,168.74430999999998,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-27,German 12.5,175.6335,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-27,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-26,2SRW,200.1705665,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-26,US White,192.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-26,HRW 12,213.7663645,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-26,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-26,French 11.5,167.00914999999998,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-26,German 12.5,173.8275,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-26,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-25,2SRW,204.0288335,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-25,US White,196.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-25,HRW 12,216.8897235,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-25,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-25,French 11.5,168.31052,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-25,German 12.5,176.54000000000002,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-25,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-24,2SRW,200.9054745,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-24,US White,196.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-24,HRW 12,214.3175455,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-24,Argentine 12,218,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-24,French 11.5,167.13776000000001,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-24,German 12.5,176.02,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-24,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-23,2SRW,204.3962875,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-23,US White,196.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-23,HRW 12,218.083949,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-23,Argentine 12,218.25,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-23,French 11.5,168.43446,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-23,German 12.5,176.67,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-23,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-20,2SRW,198.3332965,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-20,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-20,HRW 12,214.3175455,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-20,Argentine 12,218.25,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-20,French 11.5,167.8784,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-20,German 12.5,176.8,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-20,Black Sea Milling,165.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-19,2SRW,198.42516,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-19,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-19,HRW 12,214.409409,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-19,Argentine 12,217.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-19,French 11.5,169.11396,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-19,German 12.5,178.029,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-19,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-18,2SRW,200.26243,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-18,US White,198.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-18,HRW 12,215.879225,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-18,Argentine 12,222.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-18,French 11.5,172.48,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-18,German 12.5,181.5,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-18,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-17,2SRW,200.26243,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-17,US White,198.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-17,HRW 12,215.879225,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-17,Argentine 12,222.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-17,French 11.5,172.48,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-17,German 12.5,181.5,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-17,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-16,2SRW,193.464531,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-16,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-16,HRW 12,209.265053,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-16,Argentine 12,226,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-16,French 11.5,169.91840000000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-16,German 12.5,178.16000000000003,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-16,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-13,2SRW,195.301801,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-13,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-13,HRW 12,207.427783,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-13,Argentine 12,216,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-13,French 11.5,168.467585,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-13,German 12.5,179.322,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-13,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-12,2SRW,197.873979,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-12,US White,200.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-12,HRW 12,212.1128215,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-12,Argentine 12,216,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-12,French 11.5,169.58262000000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-12,German 12.5,182.508,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-12,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-11,2SRW,199.0682045,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-11,US White,202.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-11,HRW 12,213.7663645,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-11,Argentine 12,216,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-11,French 11.5,171.13899500000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-11,German 12.5,184.18300000000002,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-11,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-10,2SRW,193.74012150000001,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-10,US White,197.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-10,HRW 12,207.978964,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-10,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-10,French 11.5,169.95570500000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-10,German 12.5,183.64700000000002,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-10,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-09,2SRW,194.383166,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-09,US White,197.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-09,HRW 12,207.79523700000001,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-09,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-09,French 11.5,169.583675,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-09,German 12.5,183.245,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-09,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-06,2SRW,190.4330355,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-06,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-06,HRW 12,201.8792276,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-06,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-06,French 11.5,168.33918500000001,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-06,German 12.5,183.37900000000002,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-06,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-05,2SRW,187.6771305,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-05,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-05,HRW 12,203.385789,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-05,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-05,French 11.5,170.25853500000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-05,German 12.5,184.719,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-05,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-04,2SRW,185.196816,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-04,US White,195.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-04,HRW 12,201.4566555,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-04,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-04,French 11.5,173.31792,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-04,German 12.5,187.92,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-04,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-03,2SRW,191.9028515,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-03,US White,197.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-03,HRW 12,207.244056,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-03,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-03,French 11.5,173.629195,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-03,German 12.5,188.25750000000002,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-03,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-02-02,2SRW,187.3096765,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-02,US White,193.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-02-02,HRW 12,203.018335,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-02-02,Argentine 12,219.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-02-02,French 11.5,172.559915,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-02-02,German 12.5,186.46099999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-02-02,Black Sea Milling,168.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-30,2SRW,191.810988,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-30,US White,192.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-30,HRW 12,205.6823765,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-30,Argentine 12,227.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-30,French 11.5,171.72196,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-30,German 12.5,182.87599999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-30,Black Sea Milling,172.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-29,2SRW,191.810988,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-29,US White,192.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-29,HRW 12,205.6823765,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-29,Argentine 12,227.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-29,French 11.5,171.72196,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-29,German 12.5,182.87599999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-29,Black Sea Milling,172.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-28,2SRW,190.6167625,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-28,US White,191.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-28,HRW 12,204.120697,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-28,Argentine 12,227.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-28,French 11.5,172.82905000000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-28,German 12.5,184.055,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-28,Black Sea Milling,172.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-27,2SRW,194.383166,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-27,US White,192.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-27,HRW 12,207.427783,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-27,Argentine 12,227.5,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-27,French 11.5,174.544075,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-27,German 12.5,185.79,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-27,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-26,2SRW,195.9448455,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-26,US White,193.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-26,HRW 12,207.978964,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-26,Argentine 12,229,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-26,French 11.5,176.18165000000002,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-26,German 12.5,186.78,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-26,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-23,2SRW,196.036709,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-23,US White,193.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-23,HRW 12,208.346418,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-23,Argentine 12,229,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-23,French 11.5,175.288135,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-23,German 12.5,186.582,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-23,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-22,2SRW,195.669255,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-22,US White,188.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-22,HRW 12,209.265053,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-22,Argentine 12,229,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-22,French 11.5,175.68361,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-22,German 12.5,186.25199999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-22,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-21,2SRW,195.669255,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-21,US White,188.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-21,HRW 12,209.265053,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-21,Argentine 12,229,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-21,French 11.5,174.27261,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-21,German 12.5,184.84099999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-21,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-20,2SRW,196.771617,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-20,US White,188.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-20,HRW 12,209.44878,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-20,Argentine 12,233.25,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-20,French 11.5,176.74281,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-20,German 12.5,187.46099999999998,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-20,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-19,2SRW,200.26243,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-19,US White,190.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-19,HRW 12,212.020958,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-19,Argentine 12,233.25,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-19,French 11.5,179.41890999999998,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-19,German 12.5,190.212,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-19,Black Sea Milling,177.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-16,2SRW,202.0997,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-16,US White,193.0,Wheat,PNW,USA,North America,Flat,US$/Mt
2010-01-16,HRW 12,213.12332,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-16,Argentine 12,231.25,Wheat,UpRiver,Argentina,South America,Flat,US$/Mt
2010-01-16,French 11.5,181.92138,Wheat,Rouen,France,Europe,Flat,US$/Mt
2010-01-16,German 12.5,189.816,Wheat,Rostoc,Germany,Europe,Flat,US$/Mt
2010-01-16,Black Sea Milling,181.0,Wheat,NTT,Russia,Europe,Flat,US$/Mt
2010-01-15,2SRW,208.6220085,Wheat,Gulf,USA,North America,Flat,US$/Mt
2010-01-15,US White,193.0,Wheat,PNW,USA,North America,Flat,US$/Mt
